date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80
31/5/2022,Negeri Sembilan,72,0,126,790,0,5,1,23,43,5,15,46,6,2,3,15,10,13,16,7,4,2,0
31/5/2022,Pahang,13,0,24,551,0,3,0,3,7,3,0,8,2,3,0,0,2,2,3,1,2,0,0
31/5/2022,Perak,73,0,117,1019,0,8,0,23,42,8,5,45,15,3,5,5,14,13,13,5,6,5,4
31/5/2022,Perlis,4,0,1,51,0,1,0,2,1,0,0,3,1,0,0,0,0,1,0,2,0,1,0
31/5/2022,Pulau Pinang,84,0,177,656,0,5,1,16,62,14,0,59,11,2,12,0,14,8,26,11,5,6,0
31/5/2022,Sabah,36,3,29,4190,0,8,2,10,16,8,1,23,4,3,5,1,8,8,4,3,3,0,1
31/5/2022,Sarawak,44,0,57,273,0,5,0,5,34,4,1,30,9,4,0,1,10,7,4,9,6,2,1
31/5/2022,Selangor,665,0,877,7807,23,44,7,152,462,43,86,477,59,17,26,86,156,160,112,49,37,16,6
31/5/2022,Terengganu,18,0,10,246,0,8,1,1,8,2,2,11,3,2,0,2,4,3,2,2,1,1,1
31/5/2022,W.P. Kuala Lumpur,287,0,345,3013,0,18,5,46,218,14,22,227,24,3,11,22,92,80,37,18,11,10,3
31/5/2022,W.P. Labuan,1,0,9,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31/5/2022,W.P. Putrajaya,22,0,55,456,0,1,1,7,13,4,4,14,0,1,3,4,6,1,6,1,0,0,0
1/6/2022,Johor,33,0,175,2321,0,3,1,5,24,1,4,23,5,1,0,4,10,8,2,3,3,1,1
1/6/2022,Kedah,36,0,51,-107,0,2,1,9,24,2,2,24,8,1,1,2,9,8,4,3,5,2,1
1/6/2022,Kelantan,7,1,32,67,0,2,0,4,1,2,1,4,0,0,2,1,3,0,0,1,0,0,0
1/6/2022,Melaka,64,0,54,1640,0,10,1,20,33,7,9,40,8,2,5,9,14,7,10,9,4,2,2
1/6/2022,Negeri Sembilan,140,2,97,833,0,6,4,35,95,12,19,98,11,2,10,19,29,29,24,16,10,0,1
1/6/2022,Pahang,13,0,23,541,0,0,1,5,7,1,1,9,2,0,1,1,4,1,3,1,2,0,0
1/6/2022,Perak,151,0,111,1059,0,12,3,41,95,12,15,106,18,5,7,15,29,33,29,15,15,3,0
1/6/2022,Perlis,5,0,6,50,0,1,0,2,2,0,0,5,0,0,0,0,4,1,0,0,0,0,0
1/6/2022,Pulau Pinang,113,2,136,633,0,5,0,21,87,8,3,85,17,1,7,3,11,13,39,22,9,7,1
1/6/2022,Sabah,28,0,59,4159,0,6,0,8,14,7,1,17,3,4,3,1,5,5,5,2,1,1,1
1/6/2022,Sarawak,23,0,30,266,0,6,0,1,16,4,1,16,2,4,0,1,5,6,3,2,0,1,1
1/6/2022,Selangor,763,0,757,7813,0,58,14,165,526,70,73,572,48,18,52,73,174,189,134,75,30,8,10
1/6/2022,Terengganu,7,0,8,245,0,0,0,2,5,0,0,6,1,0,0,0,0,2,2,2,1,0,0
1/6/2022,W.P. Kuala Lumpur,386,0,332,3067,0,24,3,51,308,22,26,316,19,11,11,26,118,116,54,28,9,8,2
1/6/2022,W.P. Labuan,1,0,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1/6/2022,W.P. Putrajaya,39,0,36,459,0,3,2,13,21,4,11,23,1,2,2,11,4,8,6,5,1,0,0
2/6/2022,Johor,42,1,143,2219,0,6,0,4,32,2,1,33,6,2,0,1,11,10,4,8,4,2,0
2/6/2022,Kedah,46,0,57,-119,0,5,0,11,30,4,2,38,2,2,2,2,14,10,10,4,1,1,0
2/6/2022,Kelantan,14,0,16,65,0,2,1,7,4,3,0,8,3,1,2,0,3,3,1,1,1,1,1
2/6/2022,Melaka,55,0,62,1633,0,4,0,17,34,2,5,39,9,0,2,5,13,11,8,7,5,3,1
2/6/2022,Negeri Sembilan,121,3,63,891,0,11,0,31,79,7,13,95,6,3,4,13,23,35,22,15,2,4,0
2/6/2022,Pahang,17,1,12,546,0,3,0,5,9,4,1,11,1,1,3,1,3,2,4,2,0,1,0
2/6/2022,Perak,141,0,108,1092,0,18,1,38,84,17,16,88,20,6,11,16,32,22,21,13,11,8,1
2/6/2022,Perlis,4,0,1,53,0,0,0,4,0,0,0,3,1,0,0,0,1,0,2,0,0,1,0
2/6/2022,Pulau Pinang,125,0,135,623,0,14,1,17,93,13,5,94,13,3,10,5,11,14,44,25,7,4,2
2/6/2022,Sabah,32,0,110,4081,0,5,1,5,21,1,1,24,6,0,1,1,9,9,3,3,1,3,2
2/6/2022,Sarawak,14,0,22,258,0,1,0,4,9,1,1,10,2,1,0,1,3,3,2,2,1,1,0
2/6/2022,Selangor,886,0,825,7874,0,53,5,156,672,57,79,704,46,20,37,79,232,218,176,78,31,12,3
2/6/2022,Terengganu,7,0,12,240,0,0,0,1,6,0,1,4,2,0,0,1,0,1,2,1,2,0,0
2/6/2022,W.P. Kuala Lumpur,315,1,111,3271,22,23,0,61,231,13,31,248,22,6,7,31,115,65,48,20,11,10,1
2/6/2022,W.P. Labuan,1,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2/6/2022,W.P. Putrajaya,57,0,38,478,0,2,1,21,33,3,10,41,3,1,2,10,5,17,16,3,1,1,1
3/6/2022,Johor,39,0,33,2225,0,0,1,4,34,2,2,25,10,0,2,2,11,8,2,4,7,2,1
3/6/2022,Kedah,44,1,61,-136,0,9,2,8,25,6,3,30,5,3,3,3,12,10,3,5,2,1,2
3/6/2022,Kelantan,14,0,12,67,0,3,0,5,6,2,0,8,3,1,1,0,2,1,1,4,3,0,0
3/6/2022,Melaka,65,0,120,1578,0,10,0,16,39,6,5,47,7,6,0,5,16,17,8,6,4,2,1
3/6/2022,Negeri Sembilan,112,0,118,885,0,8,2,31,71,9,21,75,7,2,7,21,16,24,25,10,4,2,1
3/6/2022,Pahang,19,1,20,545,0,5,1,2,11,4,0,10,5,2,2,0,0,6,2,2,4,1,0
3/6/2022,Perak,129,0,68,1153,0,16,2,40,71,18,21,74,16,5,13,21,25,25,11,13,7,6,3
3/6/2022,Perlis,5,0,2,56,0,0,0,4,1,0,0,5,0,0,0,0,2,2,1,0,0,0,0
3/6/2022,Pulau Pinang,111,1,130,604,0,9,0,23,79,12,5,72,22,1,11,5,10,12,27,23,9,9,4
3/6/2022,Sabah,51,0,131,4001,0,5,0,8,38,4,3,37,7,2,2,3,12,12,8,5,4,0,3
3/6/2022,Sarawak,28,0,45,240,0,10,0,3,15,6,0,13,8,6,0,0,3,7,2,1,4,2,2
3/6/2022,Selangor,813,0,823,7864,0,56,8,150,599,62,76,639,36,22,40,76,221,205,142,71,23,7,6
3/6/2022,Terengganu,13,0,11,242,0,1,0,2,10,1,0,9,3,1,0,0,3,6,0,0,2,1,0
3/6/2022,W.P. Kuala Lumpur,375,0,410,3236,1,15,1,54,305,11,21,317,25,5,6,21,137,88,52,40,16,7,2
3/6/2022,W.P. Labuan,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2022,W.P. Putrajaya,26,0,20,484,0,2,0,4,20,2,2,21,1,1,1,2,2,6,10,3,1,0,0
4/6/2022,Johor,34,1,15,2243,0,3,0,5,26,1,2,24,7,1,0,2,10,10,2,2,4,2,1
4/6/2022,Kedah,31,0,67,-172,0,2,0,7,22,3,1,22,5,2,1,1,7,8,2,5,4,1,0
4/6/2022,Kelantan,5,1,5,67,0,0,0,0,5,0,0,5,0,0,0,0,2,3,0,0,0,0,0
4/6/2022,Melaka,44,0,37,1585,0,4,2,6,32,6,2,33,3,3,3,2,13,9,6,5,1,1,1
4/6/2022,Negeri Sembilan,80,1,112,853,0,3,0,11,66,3,5,64,8,0,3,5,20,25,12,7,6,1,1
4/6/2022,Pahang,15,1,20,540,0,3,0,2,10,1,0,13,1,0,1,0,5,4,1,3,1,0,0
4/6/2022,Perak,92,0,88,1157,0,10,2,24,56,10,7,64,11,5,5,7,17,22,15,10,6,2,3
4/6/2022,Perlis,5,0,2,59,0,0,0,1,4,0,0,4,1,0,0,0,3,1,0,0,0,0,1
4/6/2022,Pulau Pinang,110,0,57,657,0,7,1,25,77,18,5,71,16,2,16,5,3,21,32,15,9,6,1
4/6/2022,Sabah,55,0,59,3997,0,7,1,19,28,5,2,39,8,4,1,2,13,12,9,5,3,5,0
4/6/2022,Sarawak,25,0,41,224,0,6,0,1,18,3,2,15,5,3,0,2,3,3,4,5,2,3,0
4/6/2022,Selangor,756,0,1263,7353,0,29,14,136,577,55,54,603,44,17,38,54,200,205,132,66,29,14,1
4/6/2022,Terengganu,7,0,14,235,0,0,0,0,7,0,0,7,0,0,0,0,2,2,2,1,0,0,0
4/6/2022,W.P. Kuala Lumpur,297,0,366,3167,1,16,3,46,232,21,15,234,27,5,16,15,84,92,35,23,16,8,3
4/6/2022,W.P. Labuan,2,0,1,5,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0
4/6/2022,W.P. Putrajaya,33,1,38,479,0,4,0,8,21,3,3,26,1,0,3,3,5,5,11,5,0,0,1
5/6/2022,Johor,61,1,15,2289,0,5,0,2,54,2,1,50,8,2,0,1,14,14,13,9,4,3,1
5/6/2022,Kedah,29,0,34,-177,0,2,1,6,20,3,1,20,5,2,1,1,9,5,3,3,4,0,1
5/6/2022,Kelantan,9,0,11,65,0,3,0,6,0,3,1,4,1,3,0,1,2,0,1,1,1,0,0
5/6/2022,Melaka,31,1,27,1589,0,2,0,6,23,4,0,25,2,1,3,0,10,6,3,6,1,1,0
5/6/2022,Negeri Sembilan,81,0,111,823,0,3,1,22,55,4,10,61,6,0,4,10,22,23,12,4,3,2,1
5/6/2022,Pahang,17,0,24,533,0,1,0,4,12,0,3,13,1,0,0,3,2,8,1,2,0,0,1
5/6/2022,Perak,90,0,68,1179,0,5,1,19,65,5,4,59,22,2,3,4,17,21,9,12,14,6,2
5/6/2022,Perlis,5,0,2,62,0,0,0,3,2,0,0,3,2,0,0,0,1,0,1,1,1,0,1
5/6/2022,Pulau Pinang,105,0,32,730,0,8,2,16,79,6,5,82,12,2,4,5,14,11,37,20,8,4,0
5/6/2022,Sabah,45,0,58,3984,0,6,1,17,21,5,3,33,3,3,2,3,16,11,4,2,3,0,0
5/6/2022,Sarawak,22,0,66,179,0,1,0,5,16,1,1,13,7,1,0,1,3,4,4,2,6,0,1
5/6/2022,Selangor,569,0,842,7079,0,44,10,117,398,43,51,439,34,19,24,51,169,131,80,59,18,9,7
5/6/2022,Terengganu,5,0,8,232,0,2,0,1,2,0,0,4,1,0,0,0,1,2,1,0,0,1,0
5/6/2022,W.P. Kuala Lumpur,264,0,273,3158,0,12,1,28,223,9,12,219,24,4,5,12,77,84,35,23,12,9,3
5/6/2022,W.P. Labuan,1,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5/6/2022,W.P. Putrajaya,24,0,49,454,0,2,0,8,14,2,4,17,1,0,2,4,3,6,7,1,0,0,1
6/6/2022,Johor,43,0,6,2325,0,11,2,5,25,5,2,25,11,2,3,2,7,10,2,6,6,3,2
6/6/2022,Kedah,49,3,56,-184,0,9,0,6,34,1,2,42,4,1,0,2,17,11,8,6,3,1,0
6/6/2022,Kelantan,18,0,13,69,0,0,1,7,10,0,0,16,2,0,0,0,6,7,2,1,2,0,0
6/6/2022,Melaka,30,0,28,1591,0,6,1,3,20,7,1,17,5,5,2,1,5,5,2,5,3,2,0
6/6/2022,Negeri Sembilan,54,0,128,749,0,1,0,12,41,3,5,42,4,1,2,5,14,16,9,3,1,2,1
6/6/2022,Pahang,9,0,22,520,0,1,0,0,8,1,0,5,3,1,0,0,1,3,0,1,2,1,0
6/6/2022,Perak,58,0,98,1139,0,7,0,13,38,4,6,38,9,4,0,6,10,12,9,7,4,3,2
6/6/2022,Perlis,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/6/2022,Pulau Pinang,92,0,253,569,0,7,0,10,75,7,1,73,11,4,3,1,4,10,35,24,6,4,1
6/6/2022,Sabah,63,0,52,3995,0,9,0,23,31,7,5,48,3,4,3,5,17,18,5,8,2,0,1
6/6/2022,Sarawak,16,0,44,151,0,2,0,2,12,1,0,10,5,1,0,0,2,4,2,2,3,1,1
6/6/2022,Selangor,612,0,893,6798,0,28,6,95,483,43,33,494,42,12,31,33,153,170,119,52,32,8,2
6/6/2022,Terengganu,3,0,9,226,0,0,0,2,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0
6/6/2022,W.P. Kuala Lumpur,266,1,219,3205,0,23,2,41,200,16,26,209,15,7,9,26,83,71,35,20,10,4,1
6/6/2022,W.P. Labuan,1,0,0,7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6/6/2022,W.P. Putrajaya,16,0,57,413,0,0,1,5,10,3,1,12,0,0,3,1,3,3,6,0,0,0,0
7/6/2022,Johor,44,0,17,2351,0,10,0,10,24,6,2,26,10,3,3,2,7,8,8,3,5,2,3
7/6/2022,Kedah,34,0,41,-193,0,6,2,9,17,3,1,23,7,3,0,1,6,9,4,4,4,3,0
7/6/2022,Kelantan,10,0,10,69,0,2,0,3,5,0,0,8,2,0,0,0,2,1,1,4,2,0,0
7/6/2022,Melaka,12,0,68,1533,0,0,0,1,11,0,0,11,1,0,0,0,5,5,1,0,0,1,0
7/6/2022,Negeri Sembilan,26,0,100,675,0,1,1,5,19,1,4,18,3,1,0,4,6,9,1,2,2,1,0
7/6/2022,Pahang,8,1,21,507,0,1,0,2,5,0,0,3,5,0,0,0,2,0,0,1,2,1,2
7/6/2022,Perak,47,0,141,1045,0,9,1,13,24,9,1,31,6,8,1,1,9,9,8,5,3,0,3
7/6/2022,Perlis,3,0,6,56,0,0,0,3,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0
7/6/2022,Pulau Pinang,78,0,18,628,0,4,0,15,59,8,3,51,16,1,7,3,11,6,18,16,7,2,7
7/6/2022,Sabah,63,0,9,4049,0,5,2,18,38,3,1,54,5,1,2,1,23,13,13,5,2,2,1
7/6/2022,Sarawak,22,0,34,139,0,4,0,4,14,2,0,15,5,1,1,0,5,7,0,3,1,4,0
7/6/2022,Selangor,598,0,761,6634,0,45,7,118,428,47,47,446,57,19,28,47,138,142,105,61,37,16,4
7/6/2022,Terengganu,7,0,5,227,0,3,0,2,2,2,0,5,0,2,0,0,0,3,2,0,0,0,0
7/6/2022,W.P. Kuala Lumpur,170,0,285,3089,0,12,3,26,129,14,7,136,12,6,8,7,43,44,35,14,6,5,1
7/6/2022,W.P. Labuan,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/6/2022,W.P. Putrajaya,6,0,31,388,0,2,0,1,3,2,0,4,0,1,1,0,1,2,0,1,0,0,0
8/6/2022,Johor,57,0,59,2349,0,4,1,5,47,5,1,38,13,4,1,1,9,14,8,7,7,4,2
8/6/2022,Kedah,52,0,33,-175,0,7,0,16,29,3,1,38,9,2,1,1,15,12,8,3,3,3,3
8/6/2022,Kelantan,26,0,7,88,18,1,0,3,22,1,0,24,1,0,1,0,18,1,5,0,1,0,0
8/6/2022,Melaka,38,0,42,1529,0,7,0,11,20,6,1,23,8,3,3,1,10,8,1,4,6,1,1
8/6/2022,Negeri Sembilan,65,0,43,696,0,0,0,16,49,1,4,53,7,0,1,4,21,13,13,6,6,1,0
8/6/2022,Pahang,12,0,12,507,0,5,0,5,2,4,0,6,2,2,2,0,0,4,1,1,1,1,0
8/6/2022,Perak,59,0,80,1022,0,8,0,8,43,5,1,43,10,4,1,1,6,13,18,6,5,3,2
8/6/2022,Perlis,6,0,2,60,0,0,0,3,3,0,0,4,2,0,0,0,1,1,0,2,0,1,1
8/6/2022,Pulau Pinang,89,0,16,701,0,9,2,10,68,7,1,71,10,4,3,1,8,15,34,14,5,5,0
8/6/2022,Sabah,65,1,64,4050,0,4,1,20,40,3,2,47,13,1,2,2,14,15,10,8,9,1,3
8/6/2022,Sarawak,60,0,26,173,0,9,4,8,39,6,3,44,7,5,1,3,20,13,5,6,5,2,0
8/6/2022,Selangor,564,0,521,6675,0,33,1,95,435,37,40,453,34,20,17,40,154,152,97,50,18,13,3
8/6/2022,Terengganu,17,0,6,238,0,1,0,1,15,0,0,14,3,0,0,0,5,2,3,4,1,2,0
8/6/2022,W.P. Kuala Lumpur,390,0,185,3294,0,21,1,41,327,14,15,339,22,7,7,15,129,130,54,26,15,4,3
8/6/2022,W.P. Labuan,2,0,0,9,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
8/6/2022,W.P. Putrajaya,16,0,29,375,0,0,1,4,11,1,1,13,1,0,1,1,1,8,3,1,1,0,0
9/6/2022,Johor,56,5,45,2360,0,8,1,7,40,9,2,36,9,5,4,2,14,12,4,6,4,3,2
9/6/2022,Kedah,43,1,42,-175,0,6,0,4,33,5,0,34,4,4,1,0,13,11,6,4,3,1,0
9/6/2022,Kelantan,24,0,14,98,8,1,0,7,16,1,1,20,2,1,0,1,15,4,1,0,1,0,1
9/6/2022,Melaka,46,0,51,1523,0,8,0,4,34,5,1,36,4,5,0,1,8,15,9,4,0,3,1
9/6/2022,Negeri Sembilan,89,0,48,737,0,6,0,14,69,2,5,72,10,2,0,5,19,26,17,10,5,5,0
9/6/2022,Pahang,25,0,14,517,0,1,1,2,21,1,0,22,2,1,0,0,11,7,2,2,0,1,1
9/6/2022,Perak,143,1,115,1050,0,12,4,32,95,12,7,98,26,4,8,7,29,29,20,20,10,8,8
9/6/2022,Perlis,7,0,3,64,0,0,0,5,2,0,0,4,3,0,0,0,3,1,0,0,1,0,2
9/6/2022,Pulau Pinang,84,0,131,654,0,8,1,7,68,9,2,65,8,6,3,2,11,11,27,16,6,2,0
9/6/2022,Sabah,67,0,46,4071,0,6,1,9,51,6,1,54,6,2,4,1,21,15,14,4,2,4,0
9/6/2022,Sarawak,65,1,20,218,0,8,0,5,52,8,2,44,11,7,1,2,14,11,12,7,6,4,1
9/6/2022,Selangor,776,0,607,6844,0,53,5,136,582,58,53,630,35,25,33,53,236,208,119,67,21,9,5
9/6/2022,Terengganu,10,0,11,237,0,0,0,3,7,0,0,8,2,0,0,0,4,3,1,0,1,1,0
9/6/2022,W.P. Kuala Lumpur,371,0,217,3448,0,35,2,35,299,16,15,308,32,7,9,15,96,130,58,24,17,7,8
9/6/2022,W.P. Labuan,1,0,0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9/6/2022,W.P. Putrajaya,80,0,35,420,0,4,1,16,59,7,5,66,2,2,5,5,13,25,24,4,1,1,0
10/6/2022,Johor,57,1,25,2392,0,5,0,5,47,3,0,50,4,2,1,0,15,22,10,3,3,1,0
10/6/2022,Kedah,51,0,45,-169,0,11,2,9,29,5,0,40,6,3,2,0,13,13,9,5,4,2,0
10/6/2022,Kelantan,15,0,16,97,1,4,0,5,6,3,1,8,3,3,0,1,2,4,1,1,0,2,1
10/6/2022,Melaka,54,0,48,1529,0,5,0,16,33,5,4,28,17,2,3,4,7,11,9,1,6,7,4
10/6/2022,Negeri Sembilan,88,0,70,754,0,7,0,15,66,5,3,76,4,1,4,3,21,31,15,9,3,1,0
10/6/2022,Pahang,28,0,13,532,0,3,0,9,16,3,1,22,2,2,1,1,7,9,4,2,1,1,0
10/6/2022,Perak,113,0,76,1087,0,13,0,29,71,8,7,81,17,3,5,7,24,19,17,21,8,6,3
10/6/2022,Perlis,2,0,5,61,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
10/6/2022,Pulau Pinang,152,0,106,700,0,7,3,19,123,10,8,113,21,3,7,8,11,14,60,28,10,8,3
10/6/2022,Sabah,87,0,50,4108,0,9,1,24,53,5,3,71,8,4,1,3,26,19,15,11,4,1,3
10/6/2022,Sarawak,47,0,46,219,0,5,0,5,37,6,1,32,8,5,1,1,7,13,7,5,3,4,1
10/6/2022,Selangor,918,0,661,7101,0,45,10,124,739,47,43,768,60,16,31,43,270,248,171,79,45,9,6
10/6/2022,Terengganu,6,0,17,226,0,2,0,2,2,2,1,3,0,2,0,1,0,1,1,1,0,0,0
10/6/2022,W.P. Kuala Lumpur,487,0,287,3648,0,28,1,59,399,21,13,427,26,9,12,13,175,147,71,34,17,3,6
10/6/2022,W.P. Labuan,1,0,1,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10/6/2022,W.P. Putrajaya,60,0,22,458,0,2,1,16,41,6,3,50,1,0,6,3,12,23,10,5,0,0,1
11/6/2022,Johor,43,0,29,2406,0,5,0,6,32,4,1,31,7,2,2,1,9,13,4,5,4,2,1
11/6/2022,Kedah,30,0,38,-177,0,4,1,4,21,1,0,23,6,1,0,0,8,8,3,4,3,1,2
11/6/2022,Kelantan,10,0,7,100,0,4,0,1,5,1,1,6,2,1,0,1,1,2,2,1,1,0,1
11/6/2022,Melaka,48,0,37,1540,0,5,0,6,37,5,3,33,7,2,3,3,11,7,8,7,4,2,1
11/6/2022,Negeri Sembilan,89,0,138,705,0,11,1,17,60,10,4,68,7,6,4,4,18,30,15,5,3,3,1
11/6/2022,Pahang,27,2,13,546,0,3,2,8,14,8,1,13,5,3,5,1,4,8,1,0,3,1,1
11/6/2022,Perak,122,0,106,1102,0,19,0,33,70,19,4,82,17,11,8,4,22,16,27,17,9,4,4
11/6/2022,Perlis,7,0,5,63,0,0,0,5,2,0,1,3,3,0,0,1,0,1,0,2,3,0,0
11/6/2022,Pulau Pinang,131,0,154,677,0,11,2,15,103,15,1,102,13,6,9,1,13,16,46,27,7,5,1
11/6/2022,Sabah,38,0,9,4137,0,2,0,7,29,1,1,28,8,0,1,1,10,11,2,5,4,3,1
11/6/2022,Sarawak,35,0,20,234,0,6,1,5,23,2,2,22,9,1,1,2,7,4,5,6,4,3,2
11/6/2022,Selangor,660,0,754,7006,0,50,5,98,507,51,31,528,50,22,29,31,178,153,126,71,33,6,11
11/6/2022,Terengganu,6,0,9,223,0,0,0,3,3,0,0,5,1,0,0,0,1,1,2,1,0,1,0
11/6/2022,W.P. Kuala Lumpur,411,0,387,3672,0,29,4,42,336,24,14,341,32,7,17,14,146,97,73,25,20,8,4
11/6/2022,W.P. Labuan,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2022,W.P. Putrajaya,52,1,39,471,0,3,1,9,39,3,6,42,1,2,1,6,10,14,16,2,1,0,0
12/6/2022,Johor,55,0,119,2342,0,7,0,10,38,4,4,43,4,1,3,4,15,13,7,8,0,4,0
12/6/2022,Kedah,28,0,47,-196,0,4,0,9,15,3,1,20,4,1,2,1,5,7,3,5,2,2,0
12/6/2022,Kelantan,9,0,11,98,0,1,1,3,4,1,0,6,2,1,0,0,2,1,1,2,2,0,0
12/6/2022,Melaka,55,0,60,1535,0,5,0,11,39,6,0,41,8,4,2,0,13,7,14,7,6,1,1
12/6/2022,Negeri Sembilan,84,0,123,666,0,5,1,13,65,6,7,66,5,2,4,7,27,23,10,6,4,1,0
12/6/2022,Pahang,24,0,16,554,0,6,0,8,10,6,0,17,1,3,3,0,10,2,3,2,0,1,0
12/6/2022,Perak,106,1,109,1098,0,12,0,23,71,9,7,76,14,5,4,7,25,18,22,11,8,5,1
12/6/2022,Perlis,5,0,4,64,0,0,0,2,3,0,0,5,0,0,0,0,2,2,0,1,0,0,0
12/6/2022,Pulau Pinang,133,0,115,695,0,9,1,25,98,15,4,96,18,5,10,4,16,15,44,21,10,5,3
12/6/2022,Sabah,58,0,2,4193,0,6,0,18,34,3,0,47,7,1,2,0,16,20,5,6,4,1,2
12/6/2022,Sarawak,40,0,12,262,0,5,0,3,32,2,2,23,13,0,2,2,7,3,9,4,6,4,3
12/6/2022,Selangor,714,0,887,6833,0,55,8,133,518,44,50,574,46,16,28,50,220,184,119,51,19,15,12
12/6/2022,Terengganu,20,0,9,234,0,3,0,1,16,3,0,15,2,2,1,0,2,3,3,7,1,1,0
12/6/2022,W.P. Kuala Lumpur,221,0,315,3578,2,13,0,32,176,14,13,175,19,5,9,13,68,62,33,12,9,6,4
12/6/2022,W.P. Labuan,4,0,1,12,0,1,0,0,3,1,0,2,1,0,1,0,1,0,0,1,1,0,0
12/6/2022,W.P. Putrajaya,15,0,57,429,0,2,0,3,10,2,2,11,0,0,2,2,3,4,3,1,0,0,0
13/6/2022,Johor,68,0,14,2396,0,9,2,7,50,1,2,54,11,1,0,2,13,23,10,8,4,3,4
13/6/2022,Kedah,50,0,51,-197,0,8,0,14,28,3,4,37,5,1,2,4,10,11,9,7,2,2,1
13/6/2022,Kelantan,25,0,11,112,6,5,1,7,12,2,5,14,4,2,0,5,8,1,4,1,2,0,2
13/6/2022,Melaka,46,0,32,1549,0,4,0,5,37,4,1,37,4,3,1,1,14,15,6,2,3,1,0
13/6/2022,Negeri Sembilan,24,0,113,577,0,3,1,5,15,3,3,18,0,1,2,3,5,7,4,2,0,0,0
13/6/2022,Pahang,12,0,19,547,0,1,0,6,5,0,0,8,4,0,0,0,3,4,0,1,1,2,1
13/6/2022,Perak,74,0,150,1022,0,4,0,18,52,2,4,55,13,1,1,4,16,14,11,14,9,4,0
13/6/2022,Perlis,3,0,5,62,0,0,0,1,2,0,0,3,0,0,0,0,1,0,0,2,0,0,0
13/6/2022,Pulau Pinang,105,0,103,694,0,4,1,21,79,6,2,79,18,3,3,2,10,11,34,24,11,6,1
13/6/2022,Sabah,72,0,102,4163,0,11,0,21,40,10,3,46,11,3,7,3,9,22,7,8,6,2,3
13/6/2022,Sarawak,25,0,36,251,0,8,1,0,16,4,0,14,7,4,0,0,4,3,4,3,1,4,2
13/6/2022,Selangor,1251,0,814,7269,0,55,8,194,994,76,59,1042,68,28,48,59,390,298,237,117,43,16,9
13/6/2022,Terengganu,19,0,14,239,0,3,0,3,13,2,0,14,3,1,1,0,3,5,2,4,0,2,1
13/6/2022,W.P. Kuala Lumpur,262,0,380,3460,0,14,2,46,200,16,10,216,20,5,11,10,81,72,49,14,10,8,2
13/6/2022,W.P. Labuan,1,0,6,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13/6/2022,W.P. Putrajaya,55,0,26,458,0,0,2,18,35,3,8,44,0,1,2,8,10,11,14,9,0,0,0
14/6/2022,Johor,58,0,14,2439,0,8,0,12,38,7,7,37,7,6,1,7,13,9,12,3,4,3,0
14/6/2022,Kedah,58,0,31,-170,0,9,1,16,32,7,5,36,10,5,2,5,12,9,7,8,5,4,1
14/6/2022,Kelantan,16,0,2,126,0,1,0,7,8,1,2,10,3,0,1,2,3,2,4,1,0,1,2
14/6/2022,Melaka,76,0,34,1590,0,9,1,16,50,8,5,53,10,4,4,5,17,17,11,8,5,3,2
14/6/2022,Negeri Sembilan,105,0,83,599,0,8,1,27,69,10,8,78,9,1,9,8,19,22,17,20,7,1,1
14/6/2022,Pahang,17,0,15,549,0,0,0,8,9,1,0,13,3,0,1,0,5,3,2,3,2,0,1
14/6/2022,Perak,69,0,86,1005,0,4,0,9,56,2,2,52,13,1,1,2,15,16,11,10,6,7,0
14/6/2022,Perlis,6,0,6,61,0,1,1,3,1,2,0,4,0,0,2,0,1,2,1,0,0,0,0
14/6/2022,Pulau Pinang,136,0,103,727,0,7,1,18,110,12,6,98,20,4,8,6,10,13,58,17,10,9,1
